Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.3-192.168.147.137-38808-6653-6,192.168.3.3,38808,192.168.147.137,6653,6,01/09/2024 08:20:25 PM,3022363,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.9926008226013884,1511181.5,714213.9114442535,2016207.0,1006156.0,3022363.0,1511181.5,714213.9114442535,2016207.0,1006156.0,0,0,0,0,0,0,0,0,0,120,0,0.9926008226013884,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,0,0,0,0,1.725196825218311E15,0.0,1.725196825218311E15,1.725196825218311E15,NeedManualLabel
192.168.3.3-34.117.188.166-59188-443-6,192.168.3.3,59188,34.117.188.166,443,6,01/09/2024 08:19:57 PM,72897,2,2,39.0,39.0,39.0,0.0,19.5,27.577164466275352,39.0,0.0,19.5,27.577164466275352,1070.0028807769866,54.871942603948035,24299.0,27759.345471390352,54564.0,23.0,72897.0,72897.0,0.0,72897.0,72897.0,18310.0,18310.0,0.0,18310.0,18310.0,1,0,0,0,64,64,27.435971301974018,27.435971301974018,0.0,39.0,23.4,21.361179742701477,456.29999999999995,0,0,0,2,4,0,0,0,1.0,29.25,19.5,19.5,0,0,0,0,0,0,0,9,0,9,501,12288,0,32,0,0,0,0,1.725196797536144E15,0.0,1.725196797536144E15,1.725196797536144E15,NeedManualLabel
192.168.3.3-192.168.147.137-56008-6653-6,192.168.3.3,56008,192.168.147.137,6653,6,01/09/2024 08:19:36 PM,12602540,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39674541798716767,3150635.0,1859598.005076545,5149418.0,1131230.0,7453122.0,2484374.0,1588626.6993856675,4233553.0,1131230.0,0,0,0,0,0,0,0,0,0,160,20,0.31739633438973414,0.07934908359743353,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7453122.0,0.0,7453122.0,7453122.0,8.625983907630115E14,1.2198983358158808E15,1.725196776376605E15,5149418.0,NeedManualLabel
34.107.243.93-192.168.3.3-443-33478-6,34.107.243.93,443,192.168.3.3,33478,6,01/09/2024 08:19:40 PM,73813,2,1,24.0,28.0,24.0,0.0,12.0,16.97056274847714,28.0,28.0,28.0,0.0,704.4829501578313,40.643247124490266,36906.5,51883.96006956293,73594.0,219.0,73813.0,73813.0,0.0,73813.0,73813.0,0,0,0,0,0,1,0,0,0,64,32,27.095498082993508,13.547749041496754,0.0,28.0,19.0,12.806248474865697,164.0,0,0,0,2,3,0,0,0,0.0,25.333333333333332,12.0,28.0,0,0,0,0,0,0,0,8,0,9,12288,501,0,32,0,0,0,0,1.725196780346975E15,0.0,1.725196780346975E15,1.725196780346975E15,NeedManualLabel
192.168.3.3-192.168.147.137-54906-6653-6,192.168.3.3,54906,192.168.147.137,6653,6,01/09/2024 08:20:08 PM,12731441,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3927285214611606,3182860.25,1865940.4675034294,5099304.0,1087360.0,7632137.0,2544045.6666666665,1665561.8604916278,4359884.0,1087360.0,0,0,0,0,0,0,0,0,0,160,20,0.3141828171689285,0.07854570429223212,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7632137.0,0.0,7632137.0,7632137.0,8.625984070277535E14,1.2198983588885715E15,1.725196808956203E15,5099304.0,NeedManualLabel
192.168.3.3-192.168.147.137-56018-6653-6,192.168.3.3,56018,192.168.147.137,6653,6,01/09/2024 08:19:36 PM,12602319,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39675237549533543,3150579.75,1859580.4036859812,5149401.0,1131026.0,7452918.0,2484306.0,1588563.7088341783,4233331.0,1131026.0,0,0,0,0,0,0,0,0,0,160,20,0.31740190039626837,0.07935047509906709,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7452918.0,0.0,7452918.0,7452918.0,8.62598390763097E14,1.2198983358160258E15,1.725196776376793E15,5149401.0,NeedManualLabel
192.168.3.3-149.154.167.99-46664-443-6,192.168.3.3,46664,149.154.167.99,443,6,01/09/2024 08:19:37 PM,18162977,15,22,2008.0,13311.0,1283.0,0.0,133.86666666666667,329.5349248056519,1288.0,0.0,605.0454545454545,591.7548138716404,843.4190055958337,2.0371109868167534,504527.1388888889,2804967.5553532634,1.6859312E7,3.0,1.8162977E7,1297355.5,4493427.27085376,1.6901336E7,46.0,1.7862649E7,850602.3333333334,3680641.9240354034,1.6909371E7,3.0,0,0,0,0,488,712,0.8258558054662514,1.2112551813505021,0.0,1288.0,403.1315789473685,545.7686457204129,297863.4146514936,0,2,0,13,36,0,0,0,1.0,414.02702702702703,133.86666666666667,605.0454545454545,0,0,0,7659,11,15958,0,54,0,359,64240,3072,6,32,1005310.0,0.0,1005310.0,1005310.0,8.625983972130795E14,1.2198983283773635E15,1.725196777566847E15,1.6859312E7,NeedManualLabel
192.168.3.3-149.154.170.200-52200-443-6,192.168.3.3,52200,149.154.170.200,443,6,01/09/2024 08:20:26 PM,94555,1,1,30.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,317.2756596689757,21.15171064459838,94555.0,0.0,94555.0,94555.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,20,10.57585532229919,10.57585532229919,0.0,30.0,20.0,17.320508075688775,300.0,1,0,1,1,2,0,0,0,1.0,30.0,30.0,0.0,0,0,0,0,0,0,0,15,0,0,501,0,0,32,0,0,0,0,1.725196826732009E15,0.0,1.725196826732009E15,1.725196826732009E15,NeedManualLabel
192.168.3.3-192.168.147.137-56050-6653-6,192.168.3.3,56050,192.168.147.137,6653,6,01/09/2024 08:19:36 PM,12602479,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967473383609685,3150619.75,1859795.229715604,5149872.0,1130695.0,7452607.0,2484202.3333333335,1588579.3670098241,4233149.0,1130695.0,0,0,0,0,0,0,0,0,0,160,20,0.3173978706887748,0.0793494676721937,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7452607.0,0.0,7452607.0,7452607.0,8.625983907634405E14,1.2198983358158455E15,1.725196776377009E15,5149872.0,NeedManualLabel
192.168.3.3-192.168.147.137-56034-6653-6,192.168.3.3,56034,192.168.147.137,6653,6,01/09/2024 08:19:36 PM,12602634,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39674245875901815,3150658.5,1859738.1602954217,5149797.0,1130945.0,7452837.0,2484279.0,1588574.584074352,4233296.0,1130945.0,0,0,0,0,0,0,0,0,0,160,20,0.3173939670072145,0.07934849175180363,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7452837.0,0.0,7452837.0,7452837.0,8.625983907633315E14,1.2198983358157972E15,1.725196776376866E15,5149797.0,NeedManualLabel
192.168.3.3-192.168.147.137-56040-6653-6,192.168.3.3,56040,192.168.147.137,6653,6,01/09/2024 08:19:36 PM,12610489,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39649533019694955,3152622.25,1862602.234792384,5157735.0,1130840.0,7452754.0,2484251.3333333335,1588588.2204351553,4233254.0,1130840.0,0,0,0,0,0,0,0,0,0,160,20,0.31719626415755964,0.07929906603938991,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,7452754.0,0.0,7452754.0,7452754.0,8.625983907673365E14,1.2198983358102352E15,1.725196776376938E15,5157735.0,NeedManualLabel
