Time,Source MAC,Destination MAC,Ethernet Type,Ethernet Length,Source IP,Destination IP,IP Version,IP Header Length,IP TOS,IP Length,IP ID,IP Flags,IP Fragment Offset,IP TTL,IP Protocol,IP Checksum,Source Port,Destination Port,TCP Seq,TCP Ack,TCP Data Offset,TCP Reserved,TCP Flags,TCP Window,TCP Checksum,TCP Urgent Pointer,UDP Length,UDP Checksum,ICMP Type,ICMP Code,ICMP Checksum,ICMP ID,ICMP Seq,ARP HW Type,ARP Protocol Type,ARP HW Size,ARP Protocol Size,ARP Opcode,ARP Source MAC,ARP Source IP,ARP Dest MAC,ARP Dest IP,DNS ID,DNS Query/Response,DNS OpCode,DNS Authoritative,DNS Truncated,DNS Recursion Desired,DNS Recursion Available,DNS Z,DNS RCode,DNS Query Count,DNS Answer Count,DNS Authority Count,DNS Additional Count,DNS Query Name,DNS Query Type,DNS Query Class,DNS Answer Name,DNS Answer Type,DNS Answer Class,DNS Answer TTL,DNS Answer Length,DNS Answer Data,DNS Authority Name,DNS Authority Type,DNS Authority Class,DNS Authority TTL,DNS Authority Length,DNS Authority Data,DNS Additional Name,DNS Additional Type,DNS Additional Class,DNS Additional TTL,DNS Additional Length,DNS Additional Data
1722856447.932371627,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,66,192.168.1.3,149.154.170.100,4,5,0,52,57785,DF,0,64,6,22368,37710,443,576034923,1296116838,8,0,A,501,465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856449.78867026,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,256,192.168.1.3,149.154.170.100,4,5,0,242,57786,DF,0,64,6,22177,37710,443,576034923,1296116838,8,0,PA,501,655,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856450.397764143,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,256,192.168.1.3,149.154.170.100,4,5,0,242,57787,DF,0,64,6,22176,37710,443,576034923,1296116838,8,0,PA,501,655,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856450.56950989,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,186,149.154.170.100,192.168.1.3,4,5,4,172,39567,DF,0,52,6,43534,443,37710,1296116838,576035113,8,0,PA,127,5345,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856450.569510198,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,66,149.154.170.100,192.168.1.3,4,5,4,52,39566,DF,0,52,6,43655,443,37710,1296116838,576035113,8,0,A,127,34486,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856450.569559749,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,66,192.168.1.3,149.154.170.100,4,5,0,52,57788,DF,0,64,6,22365,37710,443,576035113,1296116958,8,0,A,501,465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856450.569652693,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,66,192.168.1.3,149.154.170.100,4,5,0,52,57789,DF,0,64,6,22364,37710,443,576035113,1296116958,8,0,A,501,465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856450.628742591,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,78,149.154.170.100,192.168.1.3,4,5,4,64,39568,DF,0,52,6,43641,443,37710,1296116958,576035113,11,0,A,127,54924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856450.697124928,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,186,149.154.170.100,192.168.1.3,4,5,4,172,39569,DF,0,52,6,43532,443,37710,1296116838,576035113,8,0,PA,127,4371,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856450.69716439,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,78,192.168.1.3,149.154.170.100,4,5,0,64,57790,DF,0,64,6,22351,37710,443,576035113,1296116958,11,0,A,501,477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
